decision_id,logged_at_utc,threat_score,predicted_label,true_label,explanation,routing_decision,model_version
123,2026-08-17T06:54:05.838240+00:00,0.001919440798986,0,0,Average Packet Size=116.0 decreased risk | Bwd Packet Length Mean=165.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
124,2026-08-17T06:54:05.838240+00:00,0.0001492725385867,0,0,Average Packet Size=73.5 decreased risk | Bwd Packet Length Mean=49.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
125,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=86.2 decreased risk | Bwd Packet Length Mean=102.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
126,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=2319.0 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=995.5 increased risk,auto_escalate,cd69f531da6dd6a9
127,2026-08-17T06:54:05.838240+00:00,0.993208548078164,1,1,Bwd Packet Length Mean=1933.5 increased risk | Total Length of Bwd Packets=11601.0 increased risk | Average Packet Size=1452.6 increased risk,auto_escalate,cd69f531da6dd6a9
128,2026-08-17T06:54:05.838240+00:00,0.9938380429833104,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
129,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=120.5 decreased risk | Bwd Packet Length Mean=190.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
130,2026-08-17T06:54:05.838240+00:00,0.0105519303137639,0,0,Destination Port=51655.0 decreased risk | Init Win bytes backward=46336.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
131,2026-08-17T06:54:05.838240+00:00,0.9973229396525614,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=1325.9 increased risk,auto_escalate,cd69f531da6dd6a9
132,2026-08-17T06:54:05.838240+00:00,0.0324534949079263,0,0,Destination Port=60008.0 decreased risk | Average Packet Size=9.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
133,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=59.8 decreased risk | Bwd Packet Length Mean=70.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
134,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=59.0 decreased risk | Bwd Packet Length Mean=70.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
135,2026-08-17T06:54:05.838240+00:00,0.9939525856598525,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
136,2026-08-17T06:54:05.838240+00:00,0.9929136794266132,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
137,2026-08-17T06:54:05.838240+00:00,0.9834886038957068,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
138,2026-08-17T06:54:05.838240+00:00,0.0123280836094177,0,0,Average Packet Size=323.7 decreased risk | Bwd Packet Length Mean=701.6 decreased risk | Total Length of Bwd Packets=3508.0 decreased risk,auto_close,cd69f531da6dd6a9
139,2026-08-17T06:54:05.838240+00:00,0.9950946136268056,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
140,2026-08-17T06:54:05.838240+00:00,0.0465655606837528,0,0,Destination Port=53936.0 decreased risk | Average Packet Size=9.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
141,2026-08-17T06:54:05.838240+00:00,0.946683129201636,1,1,Destination Port=80.0 increased risk | Idle Mean=100000000.0 increased risk | Init Win bytes backward=235.0 increased risk,auto_escalate,cd69f531da6dd6a9
142,2026-08-17T06:54:05.838240+00:00,0.327512958637364,0,0,Init Win bytes backward=42408.0 decreased risk | Destination Port=80.0 increased risk | Bwd Packet Length Mean=0.0 decreased risk,human_review,cd69f531da6dd6a9
143,2026-08-17T06:54:05.838240+00:00,0.0566430957226429,0,0,Destination Port=443.0 decreased risk | Bwd Packet Length Mean=25.7 decreased risk | Total Length of Bwd Packets=4671.0 decreased risk,auto_close,cd69f531da6dd6a9
144,2026-08-17T06:54:05.838240+00:00,0.0202863798700156,0,0,Destination Port=57123.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Init Win bytes backward=256.0 decreased risk,auto_close,cd69f531da6dd6a9
145,2026-08-17T06:54:05.838240+00:00,0.0168934668155297,0,0,Bwd Packet Length Mean=46.0 decreased risk | Destination Port=443.0 decreased risk | Average Packet Size=37.8 decreased risk,auto_close,cd69f531da6dd6a9
146,2026-08-17T06:54:05.838240+00:00,0.9823418652542312,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
147,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=65.8 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=82.0 decreased risk,auto_close,cd69f531da6dd6a9
148,2026-08-17T06:54:05.838240+00:00,0.0001648795372523,0,0,Average Packet Size=76.0 decreased risk | Bwd Packet Length Mean=107.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
149,2026-08-17T06:54:05.838240+00:00,0.0200433466805429,0,0,Bwd Packet Length Mean=47.7 decreased risk | Average Packet Size=52.0 decreased risk | Total Length of Bwd Packets=143.0 decreased risk,auto_close,cd69f531da6dd6a9
150,2026-08-17T06:54:05.838240+00:00,0.9954075454205576,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
151,2026-08-17T06:54:05.838240+00:00,0.0028135069396237,0,0,Average Packet Size=79.5 decreased risk | Bwd Packet Length Mean=73.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
152,2026-08-17T06:54:05.838240+00:00,0.0002211116625134,0,0,Average Packet Size=149.0 decreased risk | Bwd Packet Length Mean=196.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
153,2026-08-17T06:54:05.838240+00:00,0.0002020397946071,0,0,Average Packet Size=75.0 decreased risk | Bwd Packet Length Mean=93.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
154,2026-08-17T06:54:05.838240+00:00,0.0322839157188424,0,0,Average Packet Size=9.0 decreased risk | Destination Port=49352.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
155,2026-08-17T06:54:05.838240+00:00,0.9965432079703176,1,1,Bwd Packet Length Mean=1934.5 increased risk | Total Length of Bwd Packets=11607.0 increased risk | Average Packet Size=1292.6 increased risk,auto_escalate,cd69f531da6dd6a9
156,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=1091.6 increased risk,auto_escalate,cd69f531da6dd6a9
157,2026-08-17T06:54:05.838240+00:00,0.9943684335931908,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
158,2026-08-17T06:54:05.838240+00:00,0.8567799875144434,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=6.0 increased risk | Init Win bytes forward=274.0 increased risk,auto_escalate,cd69f531da6dd6a9
159,2026-08-17T06:54:05.838240+00:00,0.006484545747969,0,0,Average Packet Size=53.8 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
160,2026-08-17T06:54:05.838240+00:00,0.0349757318021321,0,0,Destination Port=62463.0 decreased risk | Bwd Packet Length Mean=7.0 decreased risk | Total Length of Bwd Packets=56.0 decreased risk,auto_close,cd69f531da6dd6a9
161,2026-08-17T06:54:05.838240+00:00,0.0387810221067594,0,0,Destination Port=51622.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk | Flow Bytes/s=0.0 decreased risk,auto_close,cd69f531da6dd6a9
162,2026-08-17T06:54:05.838240+00:00,0.9949969397947324,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
163,2026-08-17T06:54:05.838240+00:00,0.686267823274424,1,1,Destination Port=80.0 increased risk | Init Win bytes forward=274.0 increased risk | Average Packet Size=0.0 increased risk,human_review,cd69f531da6dd6a9
164,2026-08-17T06:54:05.838240+00:00,0.9950946136268056,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
165,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=140.8 decreased risk | Bwd Packet Length Mean=223.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
166,2026-08-17T06:54:05.838240+00:00,0.9925493746472056,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
167,2026-08-17T06:54:05.838240+00:00,0.9950674654695107,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
168,2026-08-17T06:54:05.838240+00:00,0.9965432079703176,1,1,Bwd Packet Length Mean=2321.4 increased risk | Total Length of Bwd Packets=11607.0 increased risk | Average Packet Size=1454.1 increased risk,auto_escalate,cd69f531da6dd6a9
169,2026-08-17T06:54:05.838240+00:00,0.005279792883553,0,0,Average Packet Size=299.2 decreased risk | Total Length of Fwd Packets=697.0 decreased risk | Bwd Packet Length Mean=480.6 decreased risk,auto_close,cd69f531da6dd6a9
170,2026-08-17T06:54:05.838240+00:00,0.0198083572156547,0,0,Bwd Packet Length Mean=78.8 decreased risk | Total Length of Bwd Packets=630.0 decreased risk | Average Packet Size=50.1 decreased risk,auto_close,cd69f531da6dd6a9
171,2026-08-17T06:54:05.838240+00:00,0.0218811687615037,0,0,Average Packet Size=184.0 decreased risk | Bwd Packet Length Mean=214.8 decreased risk | Total Length of Bwd Packets=859.0 decreased risk,auto_close,cd69f531da6dd6a9
172,2026-08-17T06:54:05.838240+00:00,0.0027081061779218,0,0,Average Packet Size=305.9 decreased risk | Bwd Packet Length Mean=555.0 decreased risk | Total Length of Fwd Packets=1443.0 decreased risk,auto_close,cd69f531da6dd6a9
173,2026-08-17T06:54:05.838240+00:00,0.0452598278361695,0,0,Bwd Packet Length Mean=23.0 decreased risk | Average Packet Size=20.4 decreased risk | Total Length of Bwd Packets=299.0 decreased risk,auto_close,cd69f531da6dd6a9
174,2026-08-17T06:54:05.838240+00:00,0.9949969397947324,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
175,2026-08-17T06:54:05.838240+00:00,0.0001632573728341,0,0,Average Packet Size=66.8 decreased risk | Bwd Packet Length Mean=63.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
176,2026-08-17T06:54:05.838240+00:00,0.0406719120945874,0,0,Total Backward Packets=137.0 decreased risk | Total Length of Bwd Packets=207629.0 decreased risk | Total Fwd Packets=112.0 decreased risk,auto_close,cd69f531da6dd6a9
177,2026-08-17T06:54:05.838240+00:00,0.9834529763653423,1,1,Destination Port=80.0 increased risk | Average Packet Size=7.2 increased risk | Total Fwd Packets=5.0 increased risk,auto_escalate,cd69f531da6dd6a9
178,2026-08-17T06:54:05.838240+00:00,0.0042671160323484,0,0,Total Backward Packets=26.0 decreased risk | Destination Port=443.0 decreased risk | Average Packet Size=349.2 decreased risk,auto_close,cd69f531da6dd6a9
179,2026-08-17T06:54:05.838240+00:00,0.9950946136268056,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
180,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1656.4 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=914.1 increased risk,auto_escalate,cd69f531da6dd6a9
181,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=852.8 increased risk,auto_escalate,cd69f531da6dd6a9
182,2026-08-17T06:54:05.838240+00:00,0.9964900767561546,1,1,Bwd Packet Length Mean=1658.1 increased risk | Total Length of Bwd Packets=11607.0 increased risk | Average Packet Size=1163.3 increased risk,auto_escalate,cd69f531da6dd6a9
183,2026-08-17T06:54:05.838240+00:00,0.0001608276733949,0,0,Average Packet Size=99.0 decreased risk | Bwd Packet Length Mean=129.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
184,2026-08-17T06:54:05.838240+00:00,0.9998787786157104,1,1,Bwd Packet Length Mean=1933.5 increased risk | Total Length of Bwd Packets=11601.0 increased risk | Average Packet Size=833.1 increased risk,auto_escalate,cd69f531da6dd6a9
185,2026-08-17T06:54:05.838240+00:00,0.9834529763653423,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
186,2026-08-17T06:54:05.838240+00:00,0.9834529763653423,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
187,2026-08-17T06:54:05.838240+00:00,0.9954055046042312,1,1,Average Packet Size=3.0 increased risk | Total Length of Fwd Packets=0.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
188,2026-08-17T06:54:05.838240+00:00,0.0098980060232298,0,0,Bwd Packet Length Mean=169.6 decreased risk | Destination Port=443.0 decreased risk | Average Packet Size=107.4 decreased risk,auto_close,cd69f531da6dd6a9
189,2026-08-17T06:54:05.838240+00:00,0.9999960796612828,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=825.4 increased risk,auto_escalate,cd69f531da6dd6a9
190,2026-08-17T06:54:05.838240+00:00,0.9834529763653423,1,1,Destination Port=80.0 increased risk | Total Fwd Packets=4.0 increased risk | Average Packet Size=7.5 increased risk,auto_escalate,cd69f531da6dd6a9
191,2026-08-17T06:54:05.838240+00:00,0.044064136153209,0,0,Destination Port=40920.0 decreased risk | Init Win bytes backward=1024.0 decreased risk | Bwd Packet Length Mean=2.0 decreased risk,auto_close,cd69f531da6dd6a9
192,2026-08-17T06:54:05.838240+00:00,0.0003944465767958,0,0,Average Packet Size=52.0 decreased risk | Init Win bytes forward=-1.0 decreased risk | Bwd Packet Length Mean=56.0 decreased risk,auto_close,cd69f531da6dd6a9
193,2026-08-17T06:54:05.838240+00:00,0.0324153553570158,0,0,Average Packet Size=9.0 decreased risk | Destination Port=49753.0 decreased risk | PSH Flag Count=0.0 decreased risk,auto_close,cd69f531da6dd6a9
194,2026-08-17T06:54:05.838240+00:00,0.9950946136268056,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
195,2026-08-17T06:54:05.838240+00:00,0.0078228524471087,0,0,Bwd Packet Length Mean=72.8 decreased risk | Total Length of Fwd Packets=3198.0 decreased risk | Destination Port=443.0 decreased risk,auto_close,cd69f531da6dd6a9
196,2026-08-17T06:54:05.838240+00:00,0.9939465520101344,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
197,2026-08-17T06:54:05.838240+00:00,0.0048245477226267,0,0,Bwd Packet Length Mean=366.4 decreased risk | Total Length of Fwd Packets=2626.0 decreased risk | Destination Port=443.0 decreased risk,auto_close,cd69f531da6dd6a9
198,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=997.1 increased risk,auto_escalate,cd69f531da6dd6a9
199,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=854.9 increased risk,auto_escalate,cd69f531da6dd6a9
200,2026-08-17T06:54:05.838240+00:00,0.9999787321514896,1,1,Bwd Packet Length Mean=2319.0 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=996.7 increased risk,auto_escalate,cd69f531da6dd6a9
201,2026-08-17T06:54:05.838240+00:00,0.9928908830740296,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
202,2026-08-17T06:54:05.838240+00:00,0.9976534996262824,1,1,Bwd Packet Length Mean=1932.5 increased risk | Total Length of Bwd Packets=11595.0 increased risk | Average Packet Size=1324.7 increased risk,auto_escalate,cd69f531da6dd6a9
203,2026-08-17T06:54:05.838240+00:00,0.9950946136268056,1,1,Average Packet Size=5.0 increased risk | Total Length of Fwd Packets=2.0 increased risk | PSH Flag Count=1.0 increased risk,auto_escalate,cd69f531da6dd6a9
204,2026-08-17T06:54:05.838240+00:00,0.0041362640728167,0,0,Destination Port=57264.0 decreased risk | Average Packet Size=37.0 decreased risk | Bwd Packet Length Mean=0.0 decreased risk,auto_close,cd69f531da6dd6a9
205,2026-08-17T06:54:05.838240+00:00,0.0001941807076765,0,0,Average Packet Size=118.5 decreased risk | Bwd Packet Length Mean=123.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
206,2026-08-17T06:54:05.838240+00:00,0.000217059798656,0,0,Average Packet Size=95.0 decreased risk | Bwd Packet Length Mean=112.0 decreased risk | Init Win bytes forward=-1.0 decreased risk,auto_close,cd69f531da6dd6a9
